SKU_ID,Lag_Period,Model,Date,Actual,Forecast,CI_Lower,CI_Upper,Error,Abs_Error
5,12,Prophet,2024-01-31,747.7729711,828.1299200954264,765.2946783082699,888.5036213514184,-80.35694899542648,80.35694899542648
5,12,Prophet,2024-02-29,769.6011282,782.3716613412848,715.7562930552779,841.9004672364155,-12.770533141284886,12.770533141284886
5,12,Prophet,2024-03-31,962.9258588,840.8598346576246,777.3728608142183,901.1397448380102,122.06602414237545,122.06602414237545
5,12,Prophet,2024-04-30,784.1037487,767.9205285111099,707.5485881426766,827.5314312560761,16.183220188890118,16.183220188890118
5,12,Prophet,2024-05-31,789.5399907,958.1546943631571,890.3629563192172,1027.0737730980231,-168.61470366315712,168.61470366315712
5,12,Prophet,2024-06-30,1005.8440559,789.8781058223508,725.7354350595685,848.0910324343542,215.96595007764915,215.96595007764915
6,12,Prophet,2023-07-31,111.33649793000001,85.02838132228428,40.301487188206586,127.66002590340109,26.308116607715732,26.308116607715732
6,12,Prophet,2023-08-31,109.271689651,158.83168045089826,120.11130292832439,202.06123204127056,-49.55999079989826,49.55999079989826
6,12,Prophet,2023-09-30,248.59701838,342.5816905084188,299.65381600765517,388.6415639266391,-93.98467212841877,93.98467212841877
6,12,Prophet,2023-10-31,357.41757316,296.8443313618781,253.83385429482664,342.3480287870916,60.5732417981219,60.5732417981219
6,12,Prophet,2023-11-30,209.35103474000002,221.6368540943132,177.5826233367408,264.51727524815294,-12.28581935431319,12.28581935431319
6,12,Prophet,2023-12-31,151.659987179,269.1911993508019,226.4812962924929,313.5164500762741,-117.53121217180191,117.53121217180191
6,12,Prophet,2024-01-31,17.441977154,79.04556755222204,35.30667273292089,119.70027203220738,-61.60359039822204,61.60359039822204
6,12,Prophet,2024-02-29,30.602927432999998,-54.08333994891491,-96.25468950654826,-9.474195073652115,84.68626738191492,84.68626738191492
6,12,Prophet,2024-03-31,0.0,-45.48163450921801,-87.69283538245058,-2.527805046570818,45.48163450921801,45.48163450921801
6,12,Prophet,2024-04-30,0.0,-150.88473346790386,-198.29791567802837,-108.77322829643293,150.88473346790386,150.88473346790386
6,12,Prophet,2024-05-31,0.0,-40.550621792707126,-82.87064375636619,2.5304242059876114,40.550621792707126,40.550621792707126
6,12,Prophet,2024-06-30,0.0,-30.631301714742087,-71.72048116711557,11.631313220434091,30.631301714742087,30.631301714742087
7,12,Prophet,2023-07-31,83.389966443,45.6905706404258,17.245178458212806,74.02792175207685,37.69939580257421,37.69939580257421
7,12,Prophet,2023-08-31,122.75528517,83.95868985023473,55.07046736799101,112.77552582611408,38.79659531976526,38.79659531976526
7,12,Prophet,2023-09-30,141.44703911,170.4936445091423,141.0502298706208,199.58461200316307,-29.046605399142322,29.046605399142322
7,12,Prophet,2023-10-31,87.180805705,60.573841065214765,31.794330977027943,90.23046881778497,26.606964639785232,26.606964639785232
7,12,Prophet,2023-11-30,3.146320119,-43.22938414653129,-70.70627069057477,-13.318412408296563,46.37570426553129,46.37570426553129
7,12,Prophet,2023-12-31,1.411409504,3.7788107865791503,-25.513648256364217,33.75311908912315,-2.3674012825791504,2.3674012825791504
7,12,Prophet,2024-01-31,24.867678659,2.111658707543908,-23.52065732716821,32.60727440674041,22.75601995145609,22.75601995145609
7,12,Prophet,2024-02-29,105.09981122,64.40857163664774,36.746918409442756,92.27197473292908,40.69123958335227,40.69123958335227
7,12,Prophet,2024-03-31,122.21253328,106.77071638425589,76.58583132087281,136.19487391488656,15.441816895744111,15.441816895744111
7,12,Prophet,2024-04-30,19.764062374,-5.347841730882848,-34.04397010474259,22.15478584136836,25.11190410488285,25.11190410488285
7,12,Prophet,2024-05-31,0.0,-41.00865234966574,-69.45751154563257,-10.993874630502361,41.00865234966574,41.00865234966574
7,12,Prophet,2024-06-30,0.0,-110.39329243390708,-138.03778818067298,-80.05768855955326,110.39329243390708,110.39329243390708
8,12,Prophet,2023-07-31,912.9004156999999,826.7777237638917,756.5218974458948,896.4175570692151,86.12269193610825,86.12269193610825
8,12,Prophet,2023-08-31,779.0389862,802.2170665103645,727.0487261898162,872.6406475610136,-23.17808031036452,23.17808031036452
8,12,Prophet,2023-09-30,712.0266829,790.7530437667654,719.150205293922,863.2798833513169,-78.72636086676539,78.72636086676539
8,12,Prophet,2023-10-31,908.67364,856.6647929861207,791.1598646022027,925.9935024377193,52.00884701387929,52.00884701387929
8,12,Prophet,2023-11-30,719.056327,762.5671871363231,692.1293456060268,831.155537042759,-43.51086013632312,43.51086013632312
8,12,Prophet,2023-12-31,975.1431503,839.9264871573807,766.534211198931,910.3758512931818,135.21666314261927,135.21666314261927
8,12,Prophet,2024-01-31,775.4086244,852.4834733041315,778.9554939019524,921.1941154225506,-77.0748489041315,77.0748489041315
8,12,Prophet,2024-02-29,758.2221809,774.9070780342811,701.2100182724355,844.5794876605961,-16.684897134281073,16.684897134281073
8,12,Prophet,2024-03-31,931.0711549,783.7658749986448,715.7707421802943,855.4368887654408,147.30527990135522,147.30527990135522
8,12,Prophet,2024-04-30,750.400746,865.7747051406368,794.6341457590571,944.4986998788187,-115.37395914063677,115.37395914063677
8,12,Prophet,2024-05-31,772.3285901,986.8889113464309,919.7157443981627,1059.989532589742,-214.56032124643082,214.56032124643082
8,12,Prophet,2024-06-30,1032.8789402,830.25216014287,756.9173177627258,905.9355345962691,202.62678005712996,202.62678005712996
9,12,Prophet,2023-07-31,694.9086491,598.2678390191323,530.3383014179708,672.1010261500992,96.64081008086771,96.64081008086771
9,12,Prophet,2023-08-31,551.5322785999999,553.6088720212728,485.862944149567,618.8225435237262,-2.0765934212728325,2.0765934212728325
9,12,Prophet,2023-09-30,583.5446459,655.6930589737722,581.6208066896716,725.1118187431452,-72.14841307377219,72.14841307377219
9,12,Prophet,2023-10-31,862.145092,771.5242897801566,697.9237064150814,843.3558200889196,90.62080221984343,90.62080221984343
9,12,Prophet,2023-11-30,786.8539051,777.8333506440279,711.9916708587624,851.1952803033246,9.02055445597216,9.02055445597216
9,12,Prophet,2023-12-31,1120.8301724,1019.0033304257187,948.0407197267234,1088.1598864390473,101.82684197428136,101.82684197428136
9,12,Prophet,2024-01-31,966.8872371,1010.8024645871648,933.930229671292,1082.5067705598597,-43.91522748716477,43.91522748716477
9,12,Prophet,2024-02-29,979.225859,951.5553628195653,885.8007527122463,1021.3559968458222,27.670496180434725,27.670496180434725
9,12,Prophet,2024-03-31,1166.2357165,1017.8153261774761,947.6713817392748,1087.9749931729773,148.42039032252399,148.42039032252399
9,12,Prophet,2024-04-30,875.3614095,834.2245368607324,764.6398181770503,902.6357265631026,41.13687263926761,41.13687263926761
9,12,Prophet,2024-05-31,763.3987228999999,925.9782662899294,858.7304459307869,996.0897897652025,-162.57954338992943,162.57954338992943
9,12,Prophet,2024-06-30,839.913732,677.5643530343782,607.455942875598,746.0647698194721,162.34937896562178,162.34937896562178
10,12,Prophet,2023-07-31,130.567162,46.874678083299926,-1.6329319180089692,95.9848670857653,83.69248391670007,83.69248391670007
10,12,Prophet,2023-08-31,25.840539020999998,-1.1234606136622958,-49.958809645081494,50.17254879386263,26.963999634662294,26.963999634662294
10,12,Prophet,2023-09-30,0.557039135,31.870809419598086,-18.296750960624063,78.38866915315047,-31.313770284598085,31.313770284598085
10,12,Prophet,2023-10-31,48.410380637,11.424244930995847,-35.975913784601005,58.030009330351064,36.986135706004156,36.986135706004156
10,12,Prophet,2023-11-30,71.71797990900001,23.69974018491689,-27.45820613832149,69.74579097557614,48.01823972408312,48.01823972408312
10,12,Prophet,2023-12-31,165.57383852,124.43135313822401,75.98235196425762,172.05479570795717,41.142485381776,41.142485381776
10,12,Prophet,2024-01-31,29.44887271,15.252233521971283,-34.51889981044895,67.21173100724968,14.196639188028717,14.196639188028717
10,12,Prophet,2024-02-29,5.453175017,-136.21062520141712,-182.11003900721659,-86.82931319678872,141.66380021841712,141.66380021841712
10,12,Prophet,2024-03-31,13.3629899,-103.78628617873973,-154.28188883255848,-56.690763873052475,117.14927607873973,117.14927607873973
