SKU_ID,Lag_Period,Model,Date,Actual,Forecast,Error,Abs_Error
4,6,LightGBM,2023-12-31,1044.0805252,745.6840783624828,298.39644683751726,298.39644683751726
4,6,LightGBM,2024-01-31,709.6264595,801.1871864101824,-91.56072691018244,91.56072691018244
4,6,LightGBM,2024-02-29,693.8584719,801.1871864101824,-107.32871451018241,107.32871451018241
4,6,LightGBM,2024-03-31,1001.0203061,801.1871864101824,199.83311968981752,199.83311968981752
4,6,LightGBM,2024-04-30,872.4965758000001,801.1871864101824,71.30938938981762,71.30938938981762
4,6,LightGBM,2024-05-31,898.7700419,748.8293722778515,149.94066962214856,149.94066962214856
5,6,LightGBM,2023-12-31,944.3963242,767.9361582610876,176.46016593891238,176.46016593891238
5,6,LightGBM,2024-01-31,747.7729711,772.9170974961859,-25.144126396185925,25.144126396185925
5,6,LightGBM,2024-02-29,769.6011282,772.9170974961859,-3.3159692961859264,3.3159692961859264
5,6,LightGBM,2024-03-31,962.9258588,769.283330673624,193.64252812637596,193.64252812637596
5,6,LightGBM,2024-04-30,784.1037487,769.283330673624,14.820418026375933,14.820418026375933
5,6,LightGBM,2024-05-31,789.5399907,769.283330673624,20.256660026375926,20.256660026375926
6,6,LightGBM,2023-12-31,151.659987179,248.93490632522295,-97.27491914622294,97.27491914622294
6,6,LightGBM,2024-01-31,17.441977154,73.1386076868925,-55.6966305328925,55.6966305328925
6,6,LightGBM,2024-02-29,30.602927432999998,0.0,30.602927432999998,30.602927432999998
6,6,LightGBM,2024-03-31,0.0,15.453382378638658,-15.453382378638658,15.453382378638658
6,6,LightGBM,2024-04-30,0.0,25.18846048546306,-25.18846048546306,25.18846048546306
6,6,LightGBM,2024-05-31,0.0,37.12830357668063,-37.12830357668063,37.12830357668063
7,6,LightGBM,2023-12-31,1.411409504,89.89056015558776,-88.47915065158776,88.47915065158776
7,6,LightGBM,2024-01-31,24.867678659,108.13414209796508,-83.26646343896508,83.26646343896508
7,6,LightGBM,2024-02-29,105.09981122,102.17125571487155,2.9285555051284575,2.9285555051284575
7,6,LightGBM,2024-03-31,122.21253328,143.87591655246055,-21.66338327246055,21.66338327246055
7,6,LightGBM,2024-04-30,19.764062374,109.06989854371155,-89.30583616971154,89.30583616971154
7,6,LightGBM,2024-05-31,0.0,105.16658288828906,-105.16658288828906,105.16658288828906
8,6,LightGBM,2023-12-31,975.1431503,768.5027420655134,206.64040823448659,206.64040823448659
8,6,LightGBM,2024-01-31,775.4086244,768.5027420655134,6.905882334486591,6.905882334486591
8,6,LightGBM,2024-02-29,758.2221809,768.5027420655134,-10.280561165513404,10.280561165513404
8,6,LightGBM,2024-03-31,931.0711549,754.1452415754354,176.9259133245646,176.9259133245646
8,6,LightGBM,2024-04-30,750.400746,758.3225343788382,-7.921788378838187,7.921788378838187
8,6,LightGBM,2024-05-31,772.3285901,758.3225343788382,14.006055721161829,14.006055721161829
9,6,LightGBM,2023-12-31,1120.8301724,855.2885169309787,265.5416554690213,265.5416554690213
