SKU_ID,Lag_Period,Model,Date,Actual,Forecast,CI_Lower,CI_Upper,Error,Abs_Error
8,3,ARIMA,2024-05-31,772.3285901,807.1515605839372,681.7034200256575,932.599701142217,-34.82297048393718,34.82297048393718
9,3,ARIMA,2024-03-31,1166.2357165,1034.1089129674351,891.7578580223665,1176.4599679125038,132.12680353256496,132.12680353256496
9,3,ARIMA,2024-04-30,875.3614095,1005.6852321692145,858.8049730428947,1152.5654912955342,-130.32382266921445,130.32382266921445
9,3,ARIMA,2024-05-31,763.3987228999999,748.3840362074147,593.9686266955407,902.7994457192888,15.014686692585201,15.014686692585201
10,3,ARIMA,2024-03-31,13.3629899,21.263914297614008,0.0,109.61117342181579,-7.900924397614007,7.900924397614007
10,3,ARIMA,2024-04-30,15.935133616,30.45696472612192,0.0,123.12328545844125,-14.521831110121921,14.521831110121921
10,3,ARIMA,2024-05-31,100.46723784,92.80824036577624,0.023517990623332707,185.59296274092915,7.658997474223753,7.658997474223753
1,6,ARIMA,2023-12-31,852.1713341,713.8685982289467,615.594564902666,812.1426315552274,138.3027358710533,138.3027358710533
1,6,ARIMA,2024-01-31,721.7800454000001,873.294122746104,772.8632872825547,973.7249582096533,-151.51407734610393,151.51407734610393
1,6,ARIMA,2024-02-29,805.6296277,792.683591877629,689.0137193723874,896.3534643828707,12.946035822370959,12.946035822370959
1,6,ARIMA,2024-03-31,1068.084289,877.1087190822694,756.6151851318766,997.6022530326622,190.97556991773047,190.97556991773047
1,6,ARIMA,2024-04-30,819.7981714,976.3985029233472,855.9748016817651,1096.8222041649292,-156.60033152334722,156.60033152334722
1,6,ARIMA,2024-05-31,785.1561058,804.1098127967773,681.048820537597,927.1708050559577,-18.953706996777328,18.953706996777328
2,6,ARIMA,2023-12-31,1038.023498,792.9007615876897,684.8827984868616,900.9187246885177,245.12273641231036,245.12273641231036
2,6,ARIMA,2024-01-31,716.257886,915.3079027560636,793.678951205578,1036.9368543065493,-199.05001675606366,199.05001675606366
2,6,ARIMA,2024-02-29,813.968407,775.4724334676962,652.9572042844659,897.9876626509265,38.495973532303765,38.495973532303765
2,6,ARIMA,2024-03-31,971.7714255,797.2179526148086,666.3254413407919,928.1104638888253,174.55347288519135,174.55347288519135
2,6,ARIMA,2024-04-30,763.6624749,876.7012263994253,745.358588599395,1008.0438641994556,-113.0387514994253,113.0387514994253
2,6,ARIMA,2024-05-31,817.3517658999999,809.953661039868,678.3413926453475,941.5659294343886,7.398104860131866,7.398104860131866
3,6,ARIMA,2023-12-31,1151.7833992,919.1399956698233,816.7763150161456,1021.5036763235009,232.64340353017678,232.64340353017678
3,6,ARIMA,2024-01-31,845.1081423,1051.4727005929028,940.4618631649128,1162.4835380208929,-206.36455829290276,206.36455829290276
3,6,ARIMA,2024-02-29,750.5984798,729.8749990732914,612.9316741539108,846.818323992672,20.723480726708544,20.723480726708544
3,6,ARIMA,2024-03-31,823.5144856000001,650.3532178673746,519.3101346800729,781.3963010546763,173.16126773262545,173.16126773262545
3,6,ARIMA,2024-04-30,603.3620255000001,705.6148463599724,574.3016132689436,836.9280794510012,-102.2528208599723,102.2528208599723
3,6,ARIMA,2024-05-31,605.121396,625.8395890511758,492.0759031334034,759.6032749689482,-20.71819305117583,20.71819305117583
4,6,ARIMA,2023-12-31,1044.0805252,745.0033440286475,587.773748854917,902.2329392023779,299.07718117135255,299.07718117135255
4,6,ARIMA,2024-01-31,709.6264595,829.644847183182,672.1918771590513,987.0978172073128,-120.01838768318203,120.01838768318203
4,6,ARIMA,2024-02-29,693.8584719,746.6548625621948,588.9351451047057,904.3745800196839,-52.79639066219477,52.79639066219477
4,6,ARIMA,2024-03-31,1001.0203061,806.9970157631464,646.7273385540246,967.2666929722681,194.02329033685362,194.02329033685362
4,6,ARIMA,2024-04-30,872.4965758000001,984.1871476458433,821.5507101548361,1146.8235851368504,-111.69057184584324,111.69057184584324
4,6,ARIMA,2024-05-31,898.7700419,846.8092590637426,683.0871319099745,1010.5313862175108,51.96078283625741,51.96078283625741
5,6,ARIMA,2023-12-31,944.3963242,785.058697257277,696.1086916795971,874.0087028349569,159.33762694272298,159.33762694272298
5,6,ARIMA,2024-01-31,747.7729711,909.8158140983522,816.9213265952022,1002.7103016015022,-162.04284299835228,162.04284299835228
5,6,ARIMA,2024-02-29,769.6011282,800.1500517307684,703.9514359052394,896.3486675562974,-30.548923530768434,30.548923530768434
5,6,ARIMA,2024-03-31,962.9258588,816.5095640106035,705.0295876422331,927.989540378974,146.4162947893965,146.4162947893965
5,6,ARIMA,2024-04-30,784.1037487,921.8756389360747,810.3518725711308,1033.3994053010185,-137.77189023607468,137.77189023607468
5,6,ARIMA,2024-05-31,789.5399907,819.8264971014487,706.1423328650908,933.5106613378066,-30.28650640144872,30.28650640144872
6,6,ARIMA,2023-12-31,151.659987179,193.16123703725904,93.04380776374957,293.27866631076853,-41.50124985825903,41.50124985825903
6,6,ARIMA,2024-01-31,17.441977154,176.55554329552086,68.74093913618252,284.3701474548592,-159.11356614152086,159.11356614152086
6,6,ARIMA,2024-02-29,30.602927432999998,0.0,0.0,82.1654837657768,30.602927432999998,30.602927432999998
6,6,ARIMA,2024-03-31,0.0,9.118516992967443,0.0,149.58909041095725,-9.118516992967443,9.118516992967443
6,6,ARIMA,2024-04-30,0.0,0.0,0.0,86.81246562283081,0.0,0.0
6,6,ARIMA,2024-05-31,0.0,0.0,0.0,121.27892191340455,0.0,0.0
7,6,ARIMA,2023-12-31,1.411409504,0.0,0.0,31.07329343505229,1.411409504,1.411409504
7,6,ARIMA,2024-01-31,24.867678659,47.12321697986843,0.0,106.34619013728337,-22.255538320868432,22.255538320868432
7,6,ARIMA,2024-02-29,105.09981122,85.34119668715903,24.96753680096228,145.71485657335577,19.75861453284098,19.75861453284098
7,6,ARIMA,2024-03-31,122.21253328,82.80189815778117,22.111735347146123,143.4920609684162,39.410635122218835,39.410635122218835
7,6,ARIMA,2024-04-30,19.764062374,42.15531034254084,0.0,102.89335041446304,-22.391247968540835,22.391247968540835
7,6,ARIMA,2024-05-31,0.0,0.0,0.0,16.78487945186336,0.0,0.0
8,6,ARIMA,2023-12-31,975.1431503,776.5024706527249,664.0051380999362,888.9998032055137,198.64067964727508,198.64067964727508
8,6,ARIMA,2024-01-31,775.4086244,859.2326402629974,746.4412573183511,972.0240232076437,-83.82401586299738,83.82401586299738
8,6,ARIMA,2024-02-29,758.2221809,790.9007330683363,675.9827759841173,905.8186901525553,-32.678552168336296,32.678552168336296
8,6,ARIMA,2024-03-31,931.0711549,789.7467581841403,657.0915217241376,922.401994644143,141.32439671585973,141.32439671585973
8,6,ARIMA,2024-04-30,750.400746,867.2919999455402,732.4501936912078,1002.1338061998725,-116.89125394554014,116.89125394554014
8,6,ARIMA,2024-05-31,772.3285901,801.6792554916997,665.0082531999747,938.3502577834247,-29.350665391699636,29.350665391699636
9,6,ARIMA,2023-12-31,1120.8301724,916.1432039066586,813.4405815416051,1018.8458262717122,204.6869684933414,204.6869684933414
9,6,ARIMA,2024-01-31,966.8872371,1230.8382925442838,1118.1210246186745,1343.5555604698932,-263.95105544428384,263.95105544428384
9,6,ARIMA,2024-02-29,979.225859,926.2892137006836,806.4570504138352,1046.121376987532,52.93664529931641,52.93664529931641
9,6,ARIMA,2024-03-31,1166.2357165,951.3383228828258,818.5142374529668,1084.1624083126849,214.89739361717432,214.89739361717432
9,6,ARIMA,2024-04-30,875.3614095,1033.9378490576592,900.6186480296192,1167.2570500856991,-158.5764395576591,158.5764395576591
9,6,ARIMA,2024-05-31,763.3987228999999,807.2575355435007,670.743338717446,943.7717323695554,-43.858812643500755,43.858812643500755
10,6,ARIMA,2023-12-31,165.57383852,83.05290079562428,0.0,174.58785459371347,82.52093772437573,82.52093772437573
10,6,ARIMA,2024-01-31,29.44887271,75.32696591367946,0.0,169.23555205826904,-45.878093203679455,45.878093203679455
10,6,ARIMA,2024-02-29,5.453175017,38.235405933408984,0.0,134.45908979831452,-32.782230916408984,32.782230916408984
10,6,ARIMA,2024-03-31,13.3629899,0.0,0.0,98.01065639296269,13.3629899,13.3629899
10,6,ARIMA,2024-04-30,15.935133616,25.866899324537712,0.0,126.56122342598961,-9.931765708537712,9.931765708537712
10,6,ARIMA,2024-05-31,100.46723784,94.26483344106181,0.0,197.12163531194304,6.202404398938185,6.202404398938185
1,12,ARIMA,2023-07-31,843.4973645,879.6573533627769,782.5190951080631,976.7956116174907,-36.15998886277691,36.15998886277691
1,12,ARIMA,2023-08-31,751.9935418,747.6822042144736,640.7157839208368,854.6486245081104,4.311337585526417,4.311337585526417
1,12,ARIMA,2023-09-30,819.8872408,814.170027914912,706.0812308220155,922.2588250078085,5.717212885087974,5.717212885087974
1,12,ARIMA,2023-10-31,1005.9880907,938.0926670831674,823.5776677209643,1052.6076664453706,67.89542361683266,67.89542361683266
1,12,ARIMA,2023-11-30,731.2340999,746.1406967673588,631.6055138263516,860.675879708366,-14.906596867358758,14.906596867358758
1,12,ARIMA,2023-12-31,852.1713341,690.6478050507818,572.7863416284895,808.5092684730741,161.52352904921815,161.52352904921815
1,12,ARIMA,2024-01-31,721.7800454000001,837.4957669665903,719.5140095943443,955.4775243388362,-115.71572156659022,115.71572156659022
1,12,ARIMA,2024-02-29,805.6296277,789.438811060125,669.3912791993458,909.4863429209041,16.190816639875038,16.190816639875038
1,12,ARIMA,2024-03-31,1068.084289,818.6892811489706,698.2625769909181,939.1159853070232,249.39500785102928,249.39500785102928
1,12,ARIMA,2024-04-30,819.7981714,963.544295443829,841.6260150026877,1085.4625758849704,-143.746124043829,143.746124043829
1,12,ARIMA,2024-05-31,785.1561058,760.8883060241378,638.3887276174867,883.387884430789,24.26779977586216,24.26779977586216
1,12,ARIMA,2024-06-30,920.0695912,724.1760049658963,600.4697890259323,847.8822209058602,195.89358623410374,195.89358623410374
2,12,ARIMA,2023-07-31,989.9108613999999,795.8640536368619,671.3148528318166,920.4132544419072,194.04680776313808,194.04680776313808
2,12,ARIMA,2023-08-31,708.4571063000001,730.0261556280861,605.3385702202067,854.7137410359655,-21.569049328086066,21.569049328086066
2,12,ARIMA,2023-09-30,677.4273785,742.4070039892455,614.8562309597719,869.9577770187191,-64.97962548924545,64.97962548924545
2,12,ARIMA,2023-10-31,959.0311681000001,784.8824490090673,636.4534589637054,933.3114390544291,174.1487190909328,174.1487190909328
2,12,ARIMA,2023-11-30,699.165738,759.9795722238038,609.6454496389854,910.3136948086221,-60.813834223803724,60.813834223803724
2,12,ARIMA,2023-12-31,1038.023498,764.5958553408552,611.137083084734,918.0546275969765,273.4276426591448,273.4276426591448
